subject,month,speaker_category,classifier,annotation
01,06,female_correct,25263840_25266440,bottle,d,y,MOT,OLN,CHN,FAN,NOF,OLN,0,25263840_25266440
01,06,female_correct,25270310_25272020,bottle,d,y,MOT,CHN,CHN,FAN,NOF,SIL,0,25270310_25272020
01,06,female_correct,25573800_25574800,duckling,r,y,MOT,NOF,FAN,MAN,OLN,FAN,-1,25572410_25573800
01,06,female_correct,25677550_25679080,nose,d,y,MOT,CHN,OLN,FAN,CHN,CHN,0,25677550_25679080
01,06,female_correct,25940130_25942460,firefly,s,n,MOT,NOF,FAN,FAN,SIL,CXN,0,25940130_25942460
01,06,female_correct,25945000_25947530,light,s,n,MOT,CXN,FAN,FAN,CHF,CHF,0,25945000_25947530
01,06,female_correct,25952380_25954090,sky,s,n,MOT,FAN,FAN,FAN,CXN,CXN,0,25952380_25954090
01,06,female_correct,25955690_25956720,light,s,n,MOT,CXN,CXN,FAN,FAN,FAN,0,25955690_25956720
01,06,female_correct,25962940_25964540,stars,s,n,MOT,CXN,NOF,FAN,FAN,FAN,0,25962940_25964540
01,06,female_correct,25968660_25970240,light,s,n,MOT,OLF,CXN,OLN,FAN,OLN,+1,25970240_25971250
01,06,female_correct,26009160_26009960,firefly,s,n,MOT,FAN,FAN,FAN,CXN,FAN,0,26009160_26009960
01,06,female_correct,26017200_26020730,moon,s,n,MOT,CHN,CHN,FAN,CXN,OLN,0,26017200_26020730
01,06,female_correct,26020730_26021680,sky,s,n,MOT,CHN,FAN,CXN,OLN,FAN,-1,26017200_26020730
01,06,female_correct,26063530_26064530,firefly,s,n,MOT,FAN,OLN,FAN,CHN,FAN,0,26063530_26064530
01,06,female_correct,26071060_26073650,moon,s,n,MOT,OLF,NOF,FAN,OLN,FAN,0,26071060_26073650
01,06,female_correct,26073650_26075490,sky,s,n,MOT,NOF,FAN,OLN,FAN,OLN,-1,26071060_26073650
01,06,female_correct,26080210_26081310,stars,s,n,MOT,OLN,CXN,FAN,MAN,OLN,0,26080210_26081310
01,06,female_correct,26081310_26082990,stars,s,n,MOT,CXN,FAN,MAN,OLN,FAN,-1,26080210_26081310
01,06,female_correct,26083810_26085560,sky,s,n,MOT,MAN,OLN,FAN,FAN,FAN,0,26083810_26085560
01,06,female_correct,26096170_26098790,firefly,s,n,MOT,NOF,MAF,FAN,SIL,FAN,0,26096170_26098790
01,06,female_correct,26109830_26113300,sky,s,n,MOT,NOF,MAN,FAN,OLF,FAN,0,26109830_26113300
01,06,female_correct,26119010_26119940,stars,s,n,MOT,MAF,NOF,CHN,MAF,FAN,+2,26120940_26123220
01,06,female_correct,26123220_26124020,sky,s,n,MOT,MAF,FAN,SIL,FAN,OLF,-1,26120940_26123220
01,06,female_correct,26148920_26149520,ball,s,n,MOT,OLN,MAN,FAN,MAN,FAN,0,26148920_26149520
01,06,female_correct,26164770_26166090,baby,r,y,MOT,CHN,OLF,FAN,MAN,FAN,0,26164770_26166090
01,06,female_correct,26167090_26168940,baby,r,y,MOT,FAN,MAN,FAN,FAN,FAN,0,26167090_26168940
01,06,female_correct,26169550_26173300,baby,r,y,MOT,FAN,FAN,FAN,OLN,NOF,0,26169550_26173300
01,06,female_correct,26177830_26178830,belly,s,y,MOT,NOF,SIL,MAN,SIL,FAN,+2,26180200_26181440
01,06,female_correct,26183240_26183980,hands,s,n,MOT,SIL,FAN,FAN,FAN,SIL,0,26183240_26183980
01,06,female_correct,26183980_26187600,feet,s,n,MOT,FAN,FAN,FAN,SIL,CHN,0,26183980_26187600
01,06,female_correct,26189150_26191680,hands,s,n,MOT,CHN,CHN,FAN,SIL,FAN,0,26189150_26191680
01,06,female_correct,26191680_26192480,feet,s,n,MOT,CHN,FAN,SIL,FAN,OLN,-1,26189150_26191680
01,06,female_correct,26211240_26212240,hands,s,n,MOT,FAN,OLN,FAN,OLN,FAN,0,26211240_26212240
01,06,female_correct,26212240_26213630,feet,s,n,MOT,OLN,FAN,OLN,FAN,NOF,-1,26211240_26212240
01,06,female_correct,26216890_26221800,hands,s,n,MOT,FAN,NOF,FAN,NOF,SIL,0,26216890_26221800
01,06,female_correct,26227690_26229460,hands,s,n,MOT,OLN,SIL,FAN,OLN,FAN,0,26227690_26229460
01,06,female_correct,26229460_26230370,feet,s,n,MOT,SIL,FAN,OLN,FAN,FAN,-1,26227690_26229460
01,06,female_correct,26264950_26266310,hands,s,n,MOT,OLF,OLN,FAN,OLN,FAN,0,26264950_26266310
01,06,female_correct,26266310_26267110,feet,s,n,MOT,OLN,FAN,OLN,FAN,OLN,-1,26264950_26266310
